"guid","eventDate","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","order","genus","specificEpithet","validName","match","source","x"
"42839127","1987-06-24T00:00:00",NA,"31.4069","35.1022","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"48448034","1997-12-18T00:00:00",NA,"31.64233","35.23689","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42839042","1986-02-20T00:00:00",NA,"31.64502","35.13252","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42835307","1987-11-12T00:00:00",NA,"31.4051","35.09905","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"48705706","1989-03-21T00:00:00",NA,"30.49481","34.65632","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"48569173","2000-03-07T00:00:00",NA,"31.36536","35.04129","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42839117","1987-07-01T00:00:00",NA,"31.64502","35.13041","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42839100","1987-07-02T00:00:00",NA,"31.47178","35.04426","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"48547770","2001-11-29T00:00:00",NA,"31.63421","35.24531","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42543708","1988-04-28T00:00:00",NA,"31.40149","35.09906","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42835331","1987-10-16T00:00:00",NA,"31.59815","35.20421","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"48598178","1997-10-07T00:00:00",NA,"31.37072","35.01079","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42835248","1987-01-28T00:00:00",NA,"31.64863","35.13041","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42838983","1986-07-27T00:00:00",NA,"31.46907","35.04111","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"42839014","1986-05-09T00:00:00",NA,"31.55215","35.20315","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"48562306","1989-05-14T00:00:00",NA,"31.4349","35.18422","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
"43451187","2001-11-29T00:00:00",NA,"31.64504","35.2411","1000","Astragalus bethlehemiticus Boiss.","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif",NA
NA,NA,"Baalbek","34.00694444","36.20444444",NA,"Astragalus bethlehemiticus",NA,"Astragalus","bethlehemiticus","Astracantha bethlehemitica","synMatch","idig",NA
NA,NA,"Amman","31.94944444","35.93277778",NA,"Astracantha bethlehemitica",NA,"Astracantha","bethlehemitica","Astracantha bethlehemitica","directMatch","idig",NA
NA,"1949-12-02","Negev, env. Of Jebel Gharuf","30.5","34.916667","100000","Astragalus bethlehemiticus","Fabales","Astragalus","bethlehemiticus","Astracantha bethlehemitica","synMatch","idig",NA
"163965111","03/06/1954 03/06/1954","Jerusalem, Batha","31.7683","35.2137","0","Astragalus bethlehemiticus Boiss.",NA,"Astragalus","bethlehemiticus","Astracantha bethlehemitica","Syn","gbif_gaz",NA
"1936680934","2002-07-20T00:00:00","Mtskheta Mtianeti, Gran Caucaso, Entre Acchoti, Panseti y Kasbegi, en la ribera izquierda del río Terek (Tergi)","42.65","44.6333",NA,"Astragalus caucasicus Pall.","Fabales","Astragalus","caucasicus","Astracantha caucasica","Syn","gbif",NA
"1697802666","2014-08-06T00:00:00",NA,"40.28389","49.635",NA,"Astragalus caucasicus Pall.","Fabales","Astragalus","caucasicus","Astracantha caucasica","Syn","gbif",NA
"137436944",NA,"Mtskheta Mtianeti, Gran Caucaso, Entre Acchoti, Panseti y Kasbegi, en la ribera izquierda del río Terek (Tergi)","42.65","44.63",NA,"Astragalus caucasicus Pall.","Fabales","Astragalus","caucasicus","Astracantha caucasica","Syn","gbif",NA
"51ebc71d-9f71-4d07-9f67-5e5f9c48e975","2002-06-05","Gardabani District (47), Right bank of Mtkvari River, Gachiani","41.610917","44.993967",NA,"Astracantha caucasica (Pall.) Podlech","Fabales","Astracantha","caucasica","Astracantha caucasica","directMatch","idig",NA
"1144583837","1900-05-26T00:00:00","Turkménistan - Regio transcaspica ; Aschabad : in montibus supra Nephton","39.21889","58.39139",NA,"Astragalus cerasocrenus Bunge","Fabales","Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif",NA
"626194","1900-05-26T00:00:00","Nephton [Nevtonovskiy]","37.868333","58.286667",NA,"Astragalus cerasocrenus Bunge","Fabales","Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif",NA
"1848349664","1900-05-26T00:00:00","Regio transcaspica; Aschabad: in montibus supra Nephton","37.95","58.38333",NA,"Astragalus fragilidens Freyn & Sint.","Fabales","Astragalus","fragilidens","Astracantha cerasocrena","Syn","gbif",NA
"1846508763","1985-06-01T00:00:00","Gentry Experimental Farm, Murrieta, California. Orchard Nursery, Row 13, pl. 12, 20; Row 14, pl. 13. Grown from seed collected originally from Tehran Prov., Iran, 1955.","35.705","51.4216","30000","Astragalus cerasocrenus Bunge","Fabales","Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif",NA
"626196","1900-05-26T00:00:00","Nephton [Nevtonovskiy]","37.86833","58.28667",NA,"Astragalus cerasocrenus Bunge","Fabales","Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif",NA
"1230486723","1848-06-07T00:00:00","Prov. Khorasan: Montes Hazar Masdjid. Inter Talgor et Gash, ca. 1800 m.","37","59.55","5000","Astragalus cerasocrenus Bunge","Fabales","Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif",NA
"1230475903","1858-07-01T00:00:00","Iran. pr. Meshhed et in montosis ad orientem sitis.","36.41667","60.16667","10000","Astragalus cerasocrenus Bunge","Fabales","Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif",NA
"1230475898","1858-07-01T00:00:00","Iran. pr. Meshhed et in montosis ad orientem sitis.","36.36667","60.25","10000","Astragalus cerasocrenus Bunge","Fabales","Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif",NA
"575271830","1973-07-07T00:00:00","Kopet Dagh range, 45km NNE of Shirvan. Kuh-e Alam, c. 6km N of Cheshmeh-e Gabri.","37.75","58.08333",NA,"Astragalus cerasocrenus Bunge","Fabales","Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif",NA
"0d043a64-af22-4e1c-b23c-fa3745dface8",NA,"Gaudan","37.65111111","58.40416667",NA,"Astracantha cerasocrena",NA,"Astracantha","cerasocrena","Astracantha cerasocrena","directMatch","idig",NA
"e670aa6e-0140-435e-a924-ebff10b1a9b4",NA,"Nephton [Nevtonovskiy]","37.86833333","58.28666667",NA,"Astragalus cerasocrenus",NA,"Astragalus","cerasocrenus","Astracantha cerasocrena","synMatch","idig",NA
"1b269825-513b-417e-9178-2691a51daa27",NA,"No locality information available","35.48451","58.87373",NA,"Astracantha cerasocrena",NA,"Astracantha","cerasocrena","Astracantha cerasocrena","directMatch","idig",NA
"1051231530","1858-07-00","pr. Meschhed et in montosis ad orientem sitis.","36.4167","59.7667","50000","Astragalus cerasocrenus Bunge",NA,"Astragalus","cerasocrenus","Astracantha cerasocrena","Syn","gbif_gaz",NA
"462404778","2004-05-10T00:00:00","Psilorítis, Oropedio Nidas, Analipsis, Aufstieg zum Psiloritís, Angathias N","35.2217","24.7833","500","Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788827178","1997-06-13T00:00:00","6 km NW of Karpenisi along road to Stenoma","38.95","21.766667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099911544","1942-07-08T00:00:00","Mt Psiloritis. In saxosis calc. montium supra altoplanitiem Nida.","35.233333","24.833333",NA,"Astragalus creticus subsp. creticus","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099915626","1855-08-01T00:00:00","Mt Parnassos: reg. super.","38.533333","22.616667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415245","1968-07-05T00:00:00","Mt Parnonas, 4 km E of Vamvakou","37.233333","22.6",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415405","1968-07-25T00:00:00","Mt Erimanthos, 2 km E of Kalentsi","37.95","21.766667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415566","1969-06-05T00:00:00","Panachaikon, 2.5 km E of Pournarokastron","38.2","21.833333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099909013","1972-07-31T00:00:00","Mt Giona. 3.5 km ENE of Lefkadition.","38.616667","22.233333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099911314","1971-06-22T00:00:00","[Mt Karava] Mt Mazur: 3 km ESE of Argidea","39.35","21.566667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099908945","1970-07-23T00:00:00","Mt Timfristos. 3 km NNE of Karpenision.","38.933333","21.816667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099909543","1961-07-02T00:00:00","Hochflächen nöl. der Nida-Hochebene am Saumpfad zur Alp Aj. Marina.","35.216667","24.85",NA,"Astragalus creticus subsp. creticus","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415620","1969-07-09T00:00:00","Mt Erimanthos, 2 km SE of Kalentsion","37.933333","21.766667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415780","1970-09-13T00:00:00","Mt Taygetos: 1 km NE of Profitis Elias","36.95","22.35",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099897375","1942-07-12T00:00:00","Mt Dikti. In saxosis calc. montis Aphendi Christos.","35.116667","25.466667",NA,"Astragalus creticus subsp. creticus","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099900686","1974-07-15T00:00:00","Mt Voutsikaki. 4.5 km ESE of Vlasion.","39.283333","21.633333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099911640","1973-07-06T00:00:00","Mt Baros in mt. Plastaria. 8 km SSW of Chalikion.","39.616667","21.15",NA,"Astragalus creticus Lam.","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"2598816784","1856-08-01T00:00:00","Monte Parnasso","38.5369","22.62032",NA,"Astragalus creticus Lam.","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"2382965760","1984-01-01T00:00:00","Ida","35.28611","24.78611","1e+05","Astragalus creticus Lam.","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1322380958","1991-06-07T00:00:00","Lefka Ori (mountains), subalpine ridge above Xyloskalon, Sumarias Gorge trail head, ca 30 km S of Hania","35.3","23.88",NA,"Astragalus creticus Boiss.","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415991","1968-07-29T00:00:00","Mt Taygetos, 12 km E of Jiannitsa","37.05","22.03333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099897322","1975-06-04T00:00:00","Mt Kaliakouda. 3.5 km SSE of Megalo Chorio.","38.8","21.75",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099900648","1974-07-14T00:00:00","Mt. Kazarma, 6 km NE of Vlasion.","39.31667","21.63333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1978789596","1979-05-22T00:00:00","Veles","41.71583","21.78472",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099908796","1973-08-10T00:00:00","Mt Vardousia, c. 5 km WNW of Athanasios Diakos.","38.71667","22.13333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099909310","1956-07-29T00:00:00","Montes Pindus: In jugo Katara supra Metsovo.","39.8","21.2",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099911792","1972-07-14T00:00:00","Mt Loupata: 6 km SSW of Pertouli","39.5","21.43333",NA,"Astragalus creticus Lam.","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099897202","1896-08-10T00:00:00","[Mt Voutsikaki]. Sermeniko: Mt Ghavellu, ad summum.","39.28333","21.63333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099909153","1975-07-07T00:00:00","Mt Parnassos. 8 km NNE of Arachova.","38.55","22.61667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099911484","1975-06-15T00:00:00","Mt Lidorikiou Ori. 6 km WSW of Amfissa.","38.5","22.31667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099916352","1973-07-04T00:00:00","Mt Chelidona: 3 km W of Mikron Chorion","38.83333","21.7",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415192","1969-06-24T00:00:00","Mt Killini: 1.5 km WNW of Bousion, SE-facing slope","37.9","22.43333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788824133","1998-07-21T00:00:00","Mt Parnonas: just S of Gaidanorrachi","37.21667","22.63333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099900577","1972-07-24T00:00:00","Mt Iti. 6.5 km SE-SSE of Ypati.","38.83333","22.28333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099904831","1968-07-16T00:00:00","/Mt Dikti/. Mt. Aphendi Christos, calcareous splinters c. 7 km S Agios Georgios.","35.11667","25.48333",NA,"Astragalus creticus subsp. creticus","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099908658","1972-07-30T00:00:00","Mt. Kourouna, 2 km SSW of Ag. Paraskevi.","39.55","21.25",NA,"Astragalus creticus Lam.","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099908303","1976-05-29T00:00:00","Mt Thriptis Ori. Northern slope of Afendis Kavousi, c. 1.5 km E of Thripti.","35.08333","25.88333",NA,"Astragalus creticus subsp. creticus","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099908866","2005-06-30T00:00:00","1 km SSE of Drimades.","40.05","20.43333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099911338","1975-05-03T00:00:00","Katharon.","35.15","25.56667",NA,"Astragalus creticus subsp. creticus","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099911750","1971-06-21T00:00:00","Mt Ailas: 3.5 km ENE of Argidea","39.36667","21.58333",NA,"Astragalus creticus Lam.","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099894358","1960-07-01T00:00:00","Mt Psiloritis: near the peak","35.23333","24.76667",NA,"Astragalus creticus Lam.","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099899593","1896-07-13T00:00:00","Mt Thracopetra [Mt Aspra Litharia]","39.78333","21.21667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099911598","1896-08-01T00:00:00","M. Korax.","38.68333","22.13333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099914911","1973-07-19T00:00:00","Mt Kakarditsa. Below the summit of Monastiri, 3 km W of Athamania.","39.53333","21.21667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415938","1970-09-05T00:00:00","Parnon, Gaitanorrachi, 5 km SSW of Kastanitsa","37.21667","22.61667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788416096","1969-07-05T00:00:00","Mt Chelmos, 3 km ENE of Kato Lousi","38","22.01667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099900766","1973-07-07T00:00:00","Mt Perivouli in mt. Plastaria, 7.5 km S of Chalikion.","39.61667","21.18333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099909421","1926-07-02T00:00:00","Mt Parnassos: in reg. alp.","38.56667","22.55",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788415885","1969-06-24T00:00:00","Mt Killini: 3.5 km WNW of Bousion","37.9","22.41667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"1099914846","1974-08-07T00:00:00","Mt Koziakas. 6 km E of Pertouli.","39.53333","21.53333",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
"788824015","1996-07-14T00:00:00","Mt Giona: northern part, above the village of Kaloskopi","38.65","22.31667",NA,"Astragalus creticus subsp. rumelicus (Bunge) Maire & Petitmengin","Fabales","Astragalus","creticus","Astracantha cretica","Syn","gbif",NA
